file,fingers,maxContourArea,centerX,centerY,convexDefects,avgAngle,gesture
IMG_20220430_180531.jpg,1,8741.5,65.55070640050334,101.11960189898758,14,0,Thumbs Up
IMG_20220430_180538.jpg,1,8302.0,60.35296715650847,112.32154902433149,11,0,Thumbs Up
IMG_20220430_180543.jpg,1,7702.5,57.435010278048246,101.15869306502216,14,0,Thumbs Up
IMG_20220430_180553.jpg,1,8372.5,58.47011048074052,107.16072459440629,14,0,Thumbs Up
IMG_20220430_180610.jpg,1,5777.0,54.354970861462114,107.89111995845595,12,0,Thumbs Up
IMG_20220430_180617.jpg,1,5369.5,49.78287860446348,97.70779402178974,12,0,Thumbs Up
IMG_20220430_180630.jpg,1,6548.5,60.49456618564047,102.58746277773535,9,0,Thumbs Up
IMG_20220430_182941.jpg,1,5439.0,97.78108720965862,95.93436293436294,13,0,Thumbs Up
IMG_20220501_151540.jpg,1,5048.0,91.83092313787638,112.19136291600634,11,0,Thumbs Up
IMG_20220501_151543.jpg,1,5173.0,92.54926219472904,107.54378503769573,10,0,Thumbs Up
IMG_20220501_151554.jpg,1,23104.5,109.3986957807642,84.46050913602689,26,0,Thumbs Up
IMG_20220501_151606.jpg,1,5470.5,87.62812661852968,82.34551990981933,11,0,Thumbs Up
IMG_20220501_151610.jpg,1,5450.0,89.75461773700304,94.46617737003058,12,0,Thumbs Up
IMG_20220501_151617.jpg,1,5078.5,87.49702996291555,96.7723737324013,10,0,Thumbs Up
IMG_20220501_153437.jpg,1,5762.0,54.006218905472636,119.71850052065255,12,0,Thumbs Up
IMG_20220501_153514.jpg,1,6301.5,57.33864952789018,116.64053532227776,15,0,Thumbs Up
IMG_20220501_153523.jpg,1,7739.0,59.87343326011113,137.72498600163672,17,0,Thumbs Up
IMG_20220501_155115.jpg,1,7062.0,97.76767676767676,131.5775748135561,9,0,Thumbs Up
IMG_20220501_155119.jpg,1,7553.5,100.69241631914565,106.90787934952891,11,0,Thumbs Up
IMG_20220501_155124.jpg,1,6704.5,94.43301762497825,127.02291992940064,12,0,Thumbs Up
IMG_20220501_155134.jpg,1,20497.5,110.72612920274828,113.03903728096921,20,0,Thumbs Up
IMG_20220501_155149.jpg,1,5378.0,97.6816970373125,101.07261063592414,12,0,Thumbs Up
IMG_20220501_155152.jpg,1,5532.5,96.72896520560326,103.12664557915348,13,0,Thumbs Up
IMG_20220501_155201.jpg,1,5891.0,92.2439314208114,102.4979064109093,14,0,Thumbs Up
IMG_20220501_163108.jpg,1,5331.5,52.467316890181,140.92985088624215,10,0,Thumbs Up
IMG_20220501_163111.jpg,1,5344.5,48.787102005176656,132.14622509121526,12,0,Thumbs Up
IMG_20220502_124525.jpg,1,5416.5,96.44530600941567,113.57420228314717,8,0,Thumbs Up
IMG_20220502_124527.jpg,1,5487.5,97.75826879271071,108.74979498861047,9,0,Thumbs Up
IMG_20220502_124531.jpg,1,5403.5,98.15857006261372,110.08997254865673,11,0,Thumbs Up
IMG_20220502_124537.jpg,1,8142.0,93.50552689756816,68.26398100384834,12,0,Thumbs Up
IMG_20220502_124539.jpg,1,10178.0,86.8338573393594,73.8414554267374,15,0,Thumbs Up
IMG_20220502_125649.jpg,1,5318.0,55.87322928419205,127.37752287827503,12,0,Thumbs Up
IMG_20220502_125651.jpg,1,5435.5,56.61662527213074,127.04639254285101,10,0,Thumbs Up
IMG_20220502_125653.jpg,1,5044.5,53.92576072950738,130.91657580863645,9,0,Thumbs Up
IMG_20220502_125657.jpg,1,5714.5,44.3037886079272,108.52757604923147,18,0,Thumbs Up
IMG_20220502_131650.jpg,0,31724.0,77.0,103.0,0,0,Fist
IMG_20220502_131650_01.jpg,0,31724.0,77.0,103.0,0,0,Fist
IMG_20220502_131652.jpg,0,31724.0,77.0,103.0,0,0,Fist
IMG_20220502_131654.jpg,1,31421.0,76.94700996149072,102.02079819229178,1,0,Thumbs Up
IMG_20220502_131704.jpg,1,38095.0,99.93896399352495,97.6150019687623,1,0,Thumbs Up
IMG_20220502_131712.jpg,0,31724.0,77.0,103.0,0,0,Fist
IMG_20220502_131714.jpg,0,31724.0,77.0,103.0,0,0,Fist
IMG_20220502_131718.jpg,0,31724.0,77.0,103.0,0,0,Fist
IMG_20220502_132254.jpg,1,10372.0,52.21530723743411,148.99614346317009,10,0,Thumbs Up
IMG_20220502_132256.jpg,1,10973.0,55.47499924056016,145.5983170813208,9,0,Thumbs Up
IMG_20220502_132305.jpg,2,10963.5,54.82196986971922,147.61905413417247,12,83.9879795857548,Peace
IMG_20220502_132312.jpg,2,23475.5,87.19961946142432,85.59365437725856,19,55.43327961457801,Peace
IMG_20220502_132319.jpg,1,7089.5,62.557491125373204,118.56097044925595,13,0,Thumbs Up
IMG_20220502_132321.jpg,1,5370.0,61.20328988206082,107.88171942892612,13,0,Thumbs Up
